date,tmmx_water_cannonsville,tmmn_water_cannonsville,tavg_water_cannonsville,discharge_cannonsville,tmmx_water_cannonsville_src,tmmn_water_cannonsville_src,tavg_water_cannonsville_src,discharge_cannonsville_src
3/31/2001,2.5,2,2.5,1111.6704,obs,obs,obs,obs
4/1/2001,2.5,2,2.5,1137.5232,obs,obs,obs,obs
4/2/2001,2.5,2,2,982.4064,obs,obs,obs,obs
4/3/2001,3,2,2.5,814.3632,obs,obs,obs,obs
4/4/2001,3.5,2,2.5,704.4888,obs,obs,obs,obs
4/5/2001,3.5,2,2.5,723.8784,obs,obs,obs,obs
4/6/2001,2.5,2.5,2.5,859.6056,obs,obs,obs,obs
4/7/2001,3,2.5,2.5,1143.9864,obs,obs,obs,obs
4/8/2001,3,2.5,2.5,1764.4536,obs,obs,obs,obs
4/9/2001,3.5,2.5,3,2708.0808,obs,obs,obs,obs
4/10/2001,3,3,3,4252.7856,obs,obs,obs,obs
4/11/2001,3,3,3,4924.9584,obs,obs,obs,obs
4/12/2001,3.5,3,3,4362.66,obs,obs,obs,obs
4/13/2001,4,3,3.5,4097.6688,obs,obs,obs,obs
4/14/2001,3.5,3,3,3729.2664,obs,obs,obs,obs
4/15/2001,4,3,3.5,3011.8512,obs,obs,obs,obs
4/16/2001,4,3.5,3.5,2384.9208,obs,obs,obs,obs
4/17/2001,4,3.5,3.5,1861.4016,obs,obs,obs,obs
4/18/2001,4,3.5,3.5,1505.9256,obs,obs,obs,obs
4/19/2001,4.5,3.5,3.5,1240.9344,obs,obs,obs,obs
4/20/2001,4.5,3.5,4,1040.5752,obs,obs,obs,obs
4/21/2001,5,4,4.5,898.3848,obs,obs,obs,obs
4/22/2001,5.5,4,4.5,807.9,obs,obs,obs,obs
4/23/2001,7,4.5,5.5,730.3416,obs,obs,obs,obs
4/24/2001,5.5,4,4.5,665.7096,obs,obs,obs,obs
4/25/2001,6.5,4,5.5,603.66288,obs,obs,obs,obs
4/26/2001,8.5,4.5,6.5,546.1404,obs,obs,obs,obs
4/27/2001,8,6.5,7.5,493.78848,obs,obs,obs,obs
4/28/2001,9.5,6.5,8,442.7292,obs,obs,obs,obs
4/29/2001,10,6,8,394.2552,obs,obs,obs,obs
4/30/2001,10.5,7.5,8.5,354.82968,obs,obs,obs,obs
5/1/2001,12.5,7.5,9.5,327.03792,obs,obs,obs,obs
5/2/2001,14.5,9.5,12,290.19768,obs,obs,obs,obs
5/3/2001,16,10.5,13,199.71288,obs,obs,obs,obs
5/4/2001,16,10.5,13,138.9588,obs,obs,obs,obs
5/5/2001,16.5,11,13.5,126.67872,obs,obs,obs,obs
5/6/2001,17.5,13,15,131.20296,obs,obs,obs,obs
5/7/2001,16.5,12.5,14,137.01984,obs,obs,obs,obs
5/8/2001,17,12,14,142.1904,obs,obs,obs,obs
5/9/2001,17.5,12.5,15,146.71464,obs,obs,obs,obs
5/10/2001,17.5,13.5,15.5,149.29992000000001,obs,obs,obs,obs
5/11/2001,13.5,8.5,12,156.40944,obs,obs,obs,obs
5/12/2001,10.5,7.5,9,72.38784,obs,obs,obs,obs
5/13/2001,10,5.5,8,73.03416,obs,obs,obs,obs
5/14/2001,8,4.5,6,124.09344,obs,obs,obs,obs
5/15/2001,8,4.5,6,230.73624,obs,obs,obs,obs
5/16/2001,8.5,5,6.5,242.37,obs,obs,obs,obs
5/17/2001,6.5,5,5.5,298.59984000000003,obs,obs,obs,obs
5/18/2001,6,5,5.5,349.65912000000003,obs,obs,obs,obs
5/19/2001,7.5,5,6,352.89072,obs,obs,obs,obs
5/20/2001,7.5,5,6,380.03616,obs,obs,obs,obs
5/21/2001,7,5,6,114.39864,obs,obs,obs,obs
5/22/2001,8.5,6,7,51.705600000000004,obs,obs,obs,obs
5/23/2001,8.5,6.5,7.5,37.48656,obs,obs,obs,obs
5/24/2001,13,6,8.5,35.5476,obs,obs,obs,obs
5/25/2001,14,6.5,9.5,34.90128,obs,obs,obs,obs
5/26/2001,9,6.5,7.5,33.60864,obs,obs,obs,obs
5/27/2001,13,6.5,9,33.60864,obs,obs,obs,obs
5/28/2001,11,6.5,8.5,33.60864,obs,obs,obs,obs
5/29/2001,10.5,6,8,41.36448,obs,obs,obs,obs
5/30/2001,8.5,4.5,6.5,99.53328,obs,obs,obs,obs
5/31/2001,9,4.5,6.5,103.41120000000001,obs,obs,obs,obs
6/1/2001,8.5,4.5,6,104.05752,obs,obs,obs,obs
6/2/2001,8.5,5.5,6.5,106.6428,obs,obs,obs,obs
6/3/2001,8,5.5,6.5,105.35016,obs,obs,obs,obs
6/4/2001,7,5.5,6,104.70384,obs,obs,obs,obs
6/5/2001,9,5.5,7,104.70384,obs,obs,obs,obs
6/6/2001,10,5.5,7.5,104.70384,obs,obs,obs,obs
6/7/2001,10,5.5,7.5,105.35016,obs,obs,obs,obs
6/8/2001,10,5.5,7.5,105.35016,obs,obs,obs,obs
6/9/2001,10,5.5,7,104.70384,obs,obs,obs,obs
6/10/2001,10.5,5.5,7.5,104.05752,obs,obs,obs,obs
6/11/2001,8,5.5,6.5,104.70384,obs,obs,obs,obs
6/12/2001,10.5,5.5,7.5,104.70384,obs,obs,obs,obs
6/13/2001,10.5,5.5,7,163.51896,obs,obs,obs,obs
6/14/2001,8.5,5.5,7,213.2856,obs,obs,obs,obs
6/15/2001,9.5,5.5,7,281.1492,obs,obs,obs,obs
6/16/2001,9,5.5,6.5,281.1492,obs,obs,obs,obs
6/17/2001,8.5,6,6.5,226.212,obs,obs,obs,obs
6/18/2001,9,5.5,7,207.46872,obs,obs,obs,obs
6/19/2001,9.5,5.5,7,255.94272,obs,obs,obs,obs
6/20/2001,8,5.5,6.5,237.84576,obs,obs,obs,obs
6/21/2001,8,6,7,156.40944,obs,obs,obs,obs
6/22/2001,10,6.5,8,104.05752,obs,obs,obs,obs
6/23/2001,7.5,6,7,104.70384,obs,obs,obs,obs
6/24/2001,10,6,7.5,104.05752,obs,obs,obs,obs
6/25/2001,9,6,7,138.9588,obs,obs,obs,obs
6/26/2001,8.5,6,7,219.10248,obs,obs,obs,obs
6/27/2001,8,5.5,6.5,301.18512,obs,obs,obs,obs
6/28/2001,7.5,6,6.5,378.0972,obs,obs,obs,obs
6/29/2001,8,6,6.5,334.79376,obs,obs,obs,obs
6/30/2001,8,6,6.5,286.96608,obs,obs,obs,obs
7/1/2001,7.5,5.5,6.5,297.95352,obs,obs,obs,obs
7/2/2001,9,5.5,7,182.26224,obs,obs,obs,obs
7/3/2001,9.5,5.5,7,104.05752,obs,obs,obs,obs
7/4/2001,10.5,5.5,7.5,105.35016,obs,obs,obs,obs
7/5/2001,8.5,6,7,105.35016,obs,obs,obs,obs
7/6/2001,7.5,5.5,6.5,245.6016,obs,obs,obs,obs
7/7/2001,9,5.5,7,250.77216,obs,obs,obs,obs
7/8/2001,7.5,6,7,118.92288,obs,obs,obs,obs
7/9/2001,9.5,6,7,160.28736,obs,obs,obs,obs
7/10/2001,9,6,7,191.31072,obs,obs,obs,obs
7/11/2001,9.5,6,7.5,158.99472,obs,obs,obs,obs
7/12/2001,9,6,7.5,107.28912,obs,obs,obs,obs
7/13/2001,7.5,5.5,6.5,292.78296,obs,obs,obs,obs
7/14/2001,6.5,6,6,380.68248,obs,obs,obs,obs
7/15/2001,8.5,6,7,205.52976,obs,obs,obs,obs
7/16/2001,9,6,7,193.89600000000002,obs,obs,obs,obs
7/17/2001,7,6,6.5,241.07736,obs,obs,obs,obs
7/18/2001,9.5,6,7,263.69856,obs,obs,obs,obs
7/19/2001,9,6,7,269.51544,obs,obs,obs,obs
7/20/2001,8,5.5,6.5,564.88368,obs,obs,obs,obs
7/21/2001,7.5,6,6.5,575.2248,obs,obs,obs,obs
7/22/2001,8.5,6,7,299.89248,obs,obs,obs,obs
7/23/2001,8,6,7,317.34312,obs,obs,obs,obs
7/24/2001,9,6,7,310.2336,obs,obs,obs,obs
7/25/2001,8.5,6.5,7,387.14568,obs,obs,obs,obs
7/26/2001,7.5,6,7,409.76688,obs,obs,obs,obs
7/27/2001,8,6,6.5,723.8784,obs,obs,obs,obs
7/28/2001,8,6,7,717.4152,obs,obs,obs,obs
7/29/2001,8.5,6,7,517.70232,obs,obs,obs,obs
7/30/2001,8.5,6,7,540.96984,obs,obs,obs,obs
7/31/2001,8.5,6,7,549.372,obs,obs,obs,obs
8/1/2001,8,6,7,464.70408,obs,obs,obs,obs
8/2/2001,8.5,6,7,385.85304,obs,obs,obs,obs
8/3/2001,7.5,6.5,7,639.8568,obs,obs,obs,obs
8/4/2001,8,6.5,7,586.85856,obs,obs,obs,obs
8/5/2001,8,6.5,7,541.61616,obs,obs,obs,obs
8/6/2001,8.5,6.5,7,520.9339200000001,obs,obs,obs,obs
8/7/2001,8.5,6.5,7.5,454.36296,obs,obs,obs,obs
8/8/2001,8,6.5,7.5,522.87288,obs,obs,obs,obs
8/9/2001,8.5,6.5,7.5,427.21752,obs,obs,obs,obs
8/10/2001,7.5,6.5,7,678.636,obs,obs,obs,obs
8/11/2001,8.5,6.5,7,678.636,obs,obs,obs,obs
8/12/2001,7.5,6.5,7,552.6036,obs,obs,obs,obs
8/13/2001,8,6.5,7,510.5928,obs,obs,obs,obs
8/14/2001,8,6.5,7,539.03088,obs,obs,obs,obs
8/15/2001,8.5,6.5,7.5,540.32352,obs,obs,obs,obs
8/16/2001,8.5,6.5,7.5,533.214,obs,obs,obs,obs
8/17/2001,8,7,7.5,736.8048,obs,obs,obs,obs
8/18/2001,7.5,7,7,642.44208,obs,obs,obs,obs
8/19/2001,9,7,7.5,458.8872,obs,obs,obs,obs
8/20/2001,8.5,7,7.5,560.35944,obs,obs,obs,obs
8/21/2001,7.5,7,7,577.16376,obs,obs,obs,obs
8/22/2001,8.5,7,7.5,595.90704,obs,obs,obs,obs
8/23/2001,7.5,6.5,7,691.5624,obs,obs,obs,obs
8/24/2001,8.5,7,7.5,814.3632,obs,obs,obs,obs
8/25/2001,9,7,7.5,756.1944,obs,obs,obs,obs
8/26/2001,9,7,8,632.74728,obs,obs,obs,obs
8/27/2001,8,7.5,7.5,756.1944,obs,obs,obs,obs
8/28/2001,8.5,7,7.5,820.8264,obs,obs,obs,obs
8/29/2001,8.5,7.5,8,820.8264,obs,obs,obs,obs
8/30/2001,8.5,7.5,8,911.3112,obs,obs,obs,obs
8/31/2001,9,8,8.5,827.2896000000001,obs,obs,obs,obs
9/1/2001,9,8,8.5,756.1944,obs,obs,obs,obs
9/2/2001,9,7.5,8.5,807.9,obs,obs,obs,obs
9/3/2001,10,8,8.5,585.56592,obs,obs,obs,obs
9/4/2001,9,8,8.5,602.37024,obs,obs,obs,obs
9/5/2001,9.5,8.5,9,756.1944,obs,obs,obs,obs
9/6/2001,10.5,8,9,609.47976,obs,obs,obs,obs
9/7/2001,10.5,8.5,9.5,904.848,obs,obs,obs,obs
9/8/2001,10.5,9,10,878.9952,obs,obs,obs,obs
9/9/2001,11.5,9.5,10,665.7096,obs,obs,obs,obs
9/10/2001,10.5,9.5,10,665.7096,obs,obs,obs,obs
9/11/2001,11,9.5,10,665.7096,obs,obs,obs,obs
9/12/2001,12,9.5,10.5,598.49232,obs,obs,obs,obs
9/13/2001,11.5,10,10.5,539.03088,obs,obs,obs,obs
9/14/2001,11.5,10,11,756.1944,obs,obs,obs,obs
9/15/2001,12.5,10.5,11,827.2896000000001,obs,obs,obs,obs
9/16/2001,12.5,10.5,11.5,665.7096,obs,obs,obs,obs
9/17/2001,12.5,11,11.5,652.7832,obs,obs,obs,obs
9/18/2001,13,11.5,12,652.7832,obs,obs,obs,obs
9/19/2001,13.5,12,12.5,685.0992,obs,obs,obs,obs
9/20/2001,13,12,12.5,665.7096,obs,obs,obs,obs
9/21/2001,14.5,12.5,13,473.10624,obs,obs,obs,obs
9/22/2001,13.5,12,13,433.0344,obs,obs,obs,obs
9/23/2001,17,12.5,14,63.33936,obs,obs,obs,obs
9/24/2001,14.5,11.5,13,36.19392,obs,obs,obs,obs
9/25/2001,15,11.5,13.5,38.13288,obs,obs,obs,obs
9/26/2001,14,10,11.5,33.60864,obs,obs,obs,obs
9/27/2001,13.5,11,12,33.60864,obs,obs,obs,obs
9/28/2001,13,11,12,197.1276,obs,obs,obs,obs
9/29/2001,14,12.5,13,433.0344,obs,obs,obs,obs
9/30/2001,14.5,12.5,13,438.20496,obs,obs,obs,obs
10/1/2001,15,13,13.5,570.70056,obs,obs,obs,obs
10/2/2001,15.5,13.5,14,550.66464,obs,obs,obs,obs
10/3/2001,16,14,15,608.18712,obs,obs,obs,obs
10/4/2001,16,14.5,15.5,685.0992,obs,obs,obs,obs
10/5/2001,16.5,15,15.5,749.7312000000001,obs,obs,obs,obs
10/6/2001,16,15,15.5,756.1944,obs,obs,obs,obs
10/7/2001,16,15,15.5,743.268,obs,obs,obs,obs
10/8/2001,16,15,15.5,782.0472,obs,obs,obs,obs
10/9/2001,16.5,15.5,15.5,846.6792,obs,obs,obs,obs
10/10/2001,16.5,15.5,16,872.532,obs,obs,obs,obs
10/11/2001,16.5,15.5,16,853.1424,obs,obs,obs,obs
10/12/2001,16,15.5,15.5,846.6792,obs,obs,obs,obs
10/13/2001,16,15.5,15.5,762.6576,obs,obs,obs,obs
10/14/2001,16,15,15.5,833.7528,obs,obs,obs,obs
10/15/2001,16,15,15.5,814.3632,obs,obs,obs,obs
10/16/2001,16,15,15.5,859.6056,obs,obs,obs,obs
10/17/2001,15.5,14.5,15,788.5104,obs,obs,obs,obs
10/18/2001,15.5,14.5,14.5,775.5840000000001,obs,obs,obs,obs
10/19/2001,15,14.5,14.5,788.5104,obs,obs,obs,obs
10/20/2001,15,14,14.5,827.2896000000001,obs,obs,obs,obs
10/21/2001,15,14,14.5,840.216,obs,obs,obs,obs
10/22/2001,14.5,13.5,14,846.6792,obs,obs,obs,obs
10/23/2001,14.5,13.5,14,801.4368000000001,obs,obs,obs,obs
10/24/2001,14.5,14,14,866.0688,obs,obs,obs,obs
10/25/2001,14.5,13.5,14,814.3632,obs,obs,obs,obs
10/26/2001,13.5,13,13,756.1944,obs,obs,obs,obs
10/27/2001,13.5,12.5,13,827.2896000000001,obs,obs,obs,obs
10/28/2001,13,12.5,12.5,807.9,obs,obs,obs,obs
10/29/2001,13,12.5,12.5,859.6056,obs,obs,obs,obs
10/30/2001,13,11.5,12.5,572.6395200000001,obs,obs,obs,obs
10/31/2001,11.5,11,11.5,543.55512,obs,obs,obs,obs
11/1/2001,12,11,11.5,548.72568,obs,obs,obs,obs
11/2/2001,12,11,11,590.73648,obs,obs,obs,obs
11/3/2001,12,11,11,455.6556,obs,obs,obs,obs
11/4/2001,11.5,10.5,11,478.92312,obs,obs,obs,obs
11/5/2001,10.5,10.5,10.5,483.44736,obs,obs,obs,obs
11/6/2001,11,10,10.5,330.26952,obs,obs,obs,obs
11/7/2001,10.5,10,10,263.69856,obs,obs,obs,obs
11/8/2001,11,9.5,10,308.29464,obs,obs,obs,obs
11/9/2001,10.5,9.5,9.5,302.47776,obs,obs,obs,obs
11/10/2001,10.5,9,9.5,235.9068,obs,obs,obs,obs
11/11/2001,9.5,8.5,9,222.9804,obs,obs,obs,obs
11/12/2001,9,8,8.5,222.9804,obs,obs,obs,obs
11/13/2001,9.5,8,8.5,221.68776,obs,obs,obs,obs
11/14/2001,9,8,8.5,243.01632,obs,obs,obs,obs
11/15/2001,9,8,8.5,253.35744,obs,obs,obs,obs
11/16/2001,9,8,8,253.35744,obs,obs,obs,obs
11/17/2001,8.5,7.5,8,263.69856,obs,obs,obs,obs
11/18/2001,8.5,7,7.5,245.6016,obs,obs,obs,obs
11/19/2001,8.5,7.5,7.5,249.47952,obs,obs,obs,obs
11/20/2001,8,7,7.5,257.23536,obs,obs,obs,obs
11/21/2001,8,7,7,290.844,obs,obs,obs,obs
11/22/2001,8,6.5,7,289.55136,obs,obs,obs,obs
11/23/2001,8,6.5,7,299.24616,obs,obs,obs,obs
11/24/2001,8,7,7.5,216.5172,obs,obs,obs,obs
11/25/2001,8.5,8,8.5,162.22632000000002,obs,obs,obs,obs
11/26/2001,8,7.5,8,94.36272,obs,obs,obs,obs
11/27/2001,8.5,7,8,40.71816,obs,obs,obs,obs
11/28/2001,9,7.5,8,32.96232,obs,obs,obs,obs
11/29/2001,8,7.5,8,35.5476,obs,obs,obs,obs
11/30/2001,9,8,8.5,36.19392,obs,obs,obs,obs
12/1/2001,10,7.5,8.5,29.278295999999997,obs,obs,obs,obs
12/2/2001,8.5,5.5,7.5,11.504496000000001,obs,obs,obs,obs
12/3/2001,8.5,5,6.5,11.245968,obs,obs,obs,obs
12/4/2001,7.5,4,6,10.082592,obs,obs,obs,obs
12/5/2001,9.5,7,8,8.143632,obs,obs,obs,obs
12/6/2001,8.5,7,7.5,27.79176,obs,obs,obs,obs
12/7/2001,8.5,6,7,34.90128,obs,obs,obs,obs
12/8/2001,6.5,4.5,5.5,34.448856,obs,obs,obs,obs
12/9/2001,5.5,4,4.5,14.86536,obs,obs,obs,obs
12/10/2001,7,4,5.5,25.788168,obs,obs,obs,obs
12/11/2001,7.5,5,6,23.59068,obs,obs,obs,obs
12/12/2001,7.5,5,6,21.070032,obs,obs,obs,obs
12/13/2001,7,6,6.5,29.989248,obs,obs,obs,obs
12/14/2001,7,6,6.5,10.922808,obs,obs,obs,obs
12/15/2001,7,3,4.5,5.299823999999999,obs,obs,obs,obs
12/16/2001,5.5,2,3.5,5.1447072,obs,obs,obs,obs
12/17/2001,4,3.5,3.5,5.8621224000000005,obs,obs,obs,obs
12/18/2001,4.5,4,4,8.208264,obs,obs,obs,obs
12/19/2001,6,3.5,4.5,6.3921048,obs,obs,obs,obs
12/20/2001,4.5,2.5,3.5,6.114187200000001,obs,obs,obs,obs
12/21/2001,3,1.5,2,5.900901600000001,obs,obs,obs,obs
12/22/2001,4.5,0.5,2,5.6811528,obs,obs,obs,obs
12/23/2001,3,0.5,2,5.590668,obs,obs,obs,obs
12/24/2001,4.5,2,3.5,5.803953600000001,obs,obs,obs,obs
12/25/2001,3,0.5,1.5,5.5971312,obs,obs,obs,obs
12/26/2001,3,0,1,5.49372,obs,obs,obs,obs
12/27/2001,1,0,0.5,5.429088,obs,obs,obs,obs
12/28/2001,1,0,0.5,5.461404,obs,obs,obs,obs
12/29/2001,0.5,0,0.5,5.467867200000001,obs,obs,obs,obs
12/30/2001,0.5,0,0,5.4420144,obs,obs,obs,obs
12/31/2001,0.5,0,0,5.3709192,obs,obs,obs,obs
1/1/2002,0.5,0,0,5.345066399999999,obs,obs,obs,obs
1/2/2002,0.5,0,0,5.364456000000001,obs,obs,obs,obs
1/3/2002,1,0,0,5.3903088,obs,obs,obs,obs
1/4/2002,0.5,0,0,5.4420144,obs,obs,obs,obs
1/5/2002,1,0,0.5,5.4872568,obs,obs,obs,obs
1/6/2002,1.5,0,0.5,5.5389624,obs,obs,obs,obs
1/7/2002,0.5,0,0,5.8621224000000005,obs,obs,obs,obs
1/8/2002,0.5,0,0,5.5777416,obs,obs,obs,obs
1/9/2002,0.5,0,0,5.5971312,obs,obs,obs,obs
1/10/2002,2,0.5,1,5.6035944,obs,obs,obs,obs
1/11/2002,1.5,0.5,1,5.687616,obs,obs,obs,obs
1/12/2002,4,0.5,2,5.622984,obs,obs,obs,obs
1/13/2002,1.5,0,0.5,5.5777416,obs,obs,obs,obs
1/14/2002,2,0,1,6.3468624,obs,obs,obs,obs
1/15/2002,2.5,1,1.5,5.6035944,obs,obs,obs,obs
1/16/2002,2.5,0,1.5,5.5777416,obs,obs,obs,obs
1/17/2002,2.5,0.5,1,5.6165208,obs,obs,obs,obs
1/18/2002,2,0,0.5,5.687616,obs,obs,obs,obs
1/19/2002,0.5,0,0,5.803953600000001,obs,obs,obs,obs
1/20/2002,0.5,0,0,5.7134688,obs,obs,obs,obs
1/21/2002,0,0,0,5.6035944,obs,obs,obs,obs
1/22/2002,1,0,0.5,5.6811528,obs,obs,obs,obs
1/23/2002,1.5,0,1,5.6811528,obs,obs,obs,obs
1/24/2002,2.5,1.5,2,6.275767200000001,obs,obs,obs,obs
1/25/2002,4.5,0.5,2,6.657096,obs,obs,obs,obs
1/26/2002,5,0,2,6.4179576,obs,obs,obs,obs
1/27/2002,5,0,2,6.4244208,obs,obs,obs,obs
1/28/2002,4,0,2,6.4179576,obs,obs,obs,obs
1/29/2002,4,0.5,2.5,6.4632000000000005,obs,obs,obs,obs
1/30/2002,4.5,2.5,3.5,8.466792,obs,obs,obs,obs
1/31/2002,2.5,1.5,2,9.113112,obs,obs,obs,obs
2/1/2002,3,0.5,2,9.500904,obs,obs,obs,obs
2/2/2002,1.5,0,0.5,9.242376,obs,obs,obs,obs
2/3/2002,2,0,1,8.40216,obs,obs,obs,obs
2/4/2002,3.5,0,1.5,8.40216,obs,obs,obs,obs
2/5/2002,1.5,0,0.5,7.885103999999999,obs,obs,obs,obs
2/6/2002,3,0,1,7.75584,obs,obs,obs,obs
2/7/2002,5,0,2,7.75584,obs,obs,obs,obs
2/8/2002,6,1,3,7.6912080000000005,obs,obs,obs,obs
2/9/2002,7,1.5,3.5,7.75584,obs,obs,obs,obs
2/10/2002,4,1,3,8.72532,obs,obs,obs,obs
2/11/2002,4,0,1.5,13.378824,obs,obs,obs,obs
2/12/2002,2,0,1,9.759432,obs,obs,obs,obs
2/13/2002,3,0,1,8.143632,obs,obs,obs,obs
2/14/2002,2.5,0,1,9.759432,obs,obs,obs,obs
2/15/2002,4,0,2,8.72532,obs,obs,obs,obs
2/16/2002,5,1.5,3,8.596056,obs,obs,obs,obs
2/17/2002,4.5,0.5,2.5,8.40216,obs,obs,obs,obs
2/18/2002,5,0,2,8.40216,obs,obs,obs,obs
2/19/2002,5.5,0,2.5,7.5619439999999996,obs,obs,obs,obs
2/20/2002,4,2.5,3,15.123887999999999,obs,obs,obs,obs
2/21/2002,6.5,3.5,5,8.337528,obs,obs,obs,obs
2/22/2002,5,2,3.5,7.497312,obs,obs,obs,obs
2/23/2002,7,0.5,3,7.10952,obs,obs,obs,obs
2/24/2002,7.5,0,3,6.915623999999999,obs,obs,obs,obs
2/25/2002,6.5,0.5,4,6.4632000000000005,obs,obs,obs,obs
2/26/2002,9,2,5.5,6.527832,obs,obs,obs,obs
2/27/2002,5.5,1,4,6.657096,obs,obs,obs,obs
2/28/2002,2.5,0,1,6.4632000000000005,obs,obs,obs,obs
3/1/2002,4.5,0,2,6.3791784,obs,obs,obs,obs
3/2/2002,3.5,0,2,6.366252,obs,obs,obs,obs
3/3/2002,9,3.5,5.5,7.174151999999999,obs,obs,obs,obs
3/4/2002,3.5,0,1.5,6.721728000000001,obs,obs,obs,obs
3/5/2002,2,0,1,7.43268,obs,obs,obs,obs
3/6/2002,7.5,1,3.5,6.4502736,obs,obs,obs,obs
3/7/2002,7,1.5,4,6.4179576,obs,obs,obs,obs
3/8/2002,10,2.5,6,6.3597888,obs,obs,obs,obs
3/9/2002,10,5.5,7.5,6.3727152,obs,obs,obs,obs
3/10/2002,9.5,0,4,6.4632000000000005,obs,obs,obs,obs
3/11/2002,4.5,0,1.5,6.915623999999999,obs,obs,obs,obs
3/12/2002,5,0.5,2.5,6.4632000000000005,obs,obs,obs,obs
3/13/2002,4,2,3,6.4632000000000005,obs,obs,obs,obs
3/14/2002,12,3.5,7,6.3791784,obs,obs,obs,obs
3/15/2002,7.5,4.5,6.5,6.3468624,obs,obs,obs,obs
3/16/2002,7,2.5,5.5,6.915623999999999,obs,obs,obs,obs
3/17/2002,6,0.5,3.5,6.4632000000000005,obs,obs,obs,obs
3/18/2002,4,2,2.5,6.4632000000000005,obs,obs,obs,obs
3/19/2002,5,2.5,3.5,6.4632000000000005,obs,obs,obs,obs
3/20/2002,3,1.5,2,7.174151999999999,obs,obs,obs,obs
3/21/2002,10,1.5,4.5,7.238784,obs,obs,obs,obs
3/22/2002,3,0,1.5,7.10952,obs,obs,obs,obs
3/23/2002,7,0,3,6.721728000000001,obs,obs,obs,obs
3/24/2002,8,1,4.5,6.850992,obs,obs,obs,obs
3/25/2002,7,3,4.5,6.78636,obs,obs,obs,obs
3/26/2002,3,0.5,2,9.630168000000001,obs,obs,obs,obs
3/27/2002,4,1.5,2.5,14.736096,obs,obs,obs,obs
3/28/2002,10.5,1,5.5,11.052072,obs,obs,obs,obs
3/29/2002,12,3,7.5,9.953328,obs,obs,obs,obs
3/30/2002,14,6,9.5,9.888696000000001,obs,obs,obs,obs
3/31/2002,12,4.5,8.5,9.953328,obs,obs,obs,obs
4/1/2002,9,4,7,9.565536,obs,obs,obs,obs
4/2/2002,8,2.5,5.5,8.789952,obs,obs,obs,obs
4/3/2002,6.5,4,5.5,8.531424,obs,obs,obs,obs
4/4/2002,6,2,4,8.208264,obs,obs,obs,obs
4/5/2002,6,1.5,3.5,7.820472,obs,obs,obs,obs
4/6/2002,6.5,1.5,3.5,7.6912080000000005,obs,obs,obs,obs
4/7/2002,9.5,0.5,5,7.6912080000000005,obs,obs,obs,obs
4/8/2002,7,4.5,6,7.75584,obs,obs,obs,obs
4/9/2002,10.5,6,8,7.885103999999999,obs,obs,obs,obs
4/10/2002,14.5,6,9.5,7.6912080000000005,obs,obs,obs,obs
4/11/2002,15.5,4.5,9.5,7.303416,obs,obs,obs,obs
4/12/2002,14,5.5,10,7.10952,obs,obs,obs,obs
4/13/2002,11.5,10,10.5,7.6912080000000005,obs,obs,obs,obs
4/14/2002,17.5,8.5,13,7.820472,obs,obs,obs,obs
4/15/2002,19.5,11.5,15,8.40216,obs,obs,obs,obs
4/16/2002,18.5,10.5,13.5,12.991032,obs,obs,obs,obs
4/17/2002,18.5,7,12,18.549384,obs,obs,obs,obs
4/18/2002,18,7.5,12,18.74328,obs,obs,obs,obs
4/19/2002,15.5,7,11,18.678648,obs,obs,obs,obs
4/20/2002,9.5,5.5,7.5,18.74328,obs,obs,obs,obs
4/21/2002,9.5,4.5,6.5,18.74328,obs,obs,obs,obs
4/22/2002,6,4,5,18.74328,obs,obs,obs,obs
4/23/2002,9,3.5,5.5,18.678648,obs,obs,obs,obs
4/24/2002,14.5,2.5,7.5,18.484752,obs,obs,obs,obs
4/25/2002,6,4,5,19.324968,obs,obs,obs,obs
4/26/2002,8.5,3.5,5.5,18.872544,obs,obs,obs,obs
4/27/2002,13.5,3,7.5,18.549384,obs,obs,obs,obs
4/28/2002,7.5,5.5,6.5,21.263928,obs,obs,obs,obs
4/29/2002,7,4.5,5.5,22.750464,obs,obs,obs,obs
4/30/2002,8,4,6,21.716352,obs,obs,obs,obs
5/1/2002,14.5,4.5,8.5,20.68224,obs,obs,obs,obs
5/2/2002,7.5,6,7,21.199295999999997,obs,obs,obs,obs
5/3/2002,9.5,5,7,20.294448,obs,obs,obs,obs
5/4/2002,16,3.5,9,19.842024,obs,obs,obs,obs
5/5/2002,16.5,5,10,19.777392000000003,obs,obs,obs,obs
5/6/2002,16,5.5,10.5,19.71276,obs,obs,obs,obs
5/7/2002,13.5,7.5,10.5,19.777392000000003,obs,obs,obs,obs
5/8/2002,15,7,10.5,18.807912,obs,obs,obs,obs
5/9/2002,9.5,7,8,19.260336000000002,obs,obs,obs,obs
5/10/2002,16.5,6.5,10.5,18.937176,obs,obs,obs,obs
5/11/2002,15.5,5,10,18.74328,obs,obs,obs,obs
5/12/2002,8.5,6.5,7.5,19.583496,obs,obs,obs,obs
5/13/2002,9,7,8,22.556568,obs,obs,obs,obs
5/14/2002,9.5,6.5,8,24.947952,obs,obs,obs,obs
5/15/2002,14.5,5.5,9.5,22.685832,obs,obs,obs,obs
5/16/2002,15.5,6,10.5,21.070032,obs,obs,obs,obs
5/17/2002,13.5,8.5,10,20.746872,obs,obs,obs,obs
5/18/2002,9,6,7.5,25.465008,obs,obs,obs,obs
